-2.5,-179.5,0.018474,0.018254,
-3.5,-179.5,0.0040219,0.0047572,
-4.5,-179.5,-0.0029367,-0.0016972,
-5.5,-179.5,-0.0082149,-0.0072957,
-6.5,-179.5,-0.012611,-0.012065,
-7.5,-179.5,-0.014352,-0.014086,
-8.5,-179.5,-0.015399,-0.015167,
-9.5,-179.5,-0.015741,-0.015459,
-10.5,-179.5,-0.015757,-0.015465,
-11.5,-179.5,-0.015793,-0.0155,
-12.5,-179.5,-0.015895,-0.015593,
-13.5,-179.5,-0.015877,-0.015575,
-14.5,-179.5,-0.015853,-0.015567,
-15.5,-179.5,-0.015507,-0.015211,
-16.5,-179.5,-0.00013861,0.00080318,
-17.5,-179.5,-0.0038179,-0.0037939,
-18.5,-179.5,0.0011131,0.0013084,
-19.5,-179.5,0.0015203,0.0011438,
-20.5,-179.5,-0.0036935,-0.0035461,
-21.5,-179.5,-0.0080161,-0.0076007,
-22.5,-179.5,-0.011678,-0.01108,
-23.5,-179.5,-0.013663,-0.013285,
-24.5,-179.5,-0.014966,-0.014643,
-25.5,-179.5,-0.015549,-0.015212,
-26.5,-179.5,-0.015708,-0.01536,
-27.5,-179.5,-0.015621,-0.015283,
-28.5,-179.5,-0.015641,-0.01534,
-29.5,-179.5,-0.015482,-0.015188,
-30.5,-179.5,-0.01545,-0.015152,
-31.5,-179.5,-0.01543,-0.015135,
-32.5,-179.5,-0.015417,-0.015168,
-33.5,-179.5,-0.015394,-0.015075,
-34.5,-179.5,-0.014836,-0.014546,
-35.5,-179.5,-0.014058,-0.013811,
-36.5,-179.5,-0.010962,-0.010747,
-37.5,-179.5,-0.0056249,-0.0056793,
-38.5,-179.5,-0.0043706,-0.0035382,
-39.5,-179.5,0.00072593,0.001302,
-40.5,-179.5,0.058297,0.061964,
-41.5,-179.5,0.16145,0.16541,
-42.5,-179.5,0.3245,0.33107,
-43.5,-179.5,0.66116,0.65103,
-44.5,-179.5,0.25365,0.29949,
-45.5,-179.5,0.090784,0.11629,
-46.5,-179.5,0.096445,0.10623,
-47.5,-179.5,0.076125,0.070621,
-48.5,-179.5,0.037943,0.034496,
-49.5,-179.5,0.013331,0.014019,
-50.5,-179.5,0.0045177,0.0044249,
-51.5,-179.5,0.011752,0.012194,
-52.5,-179.5,0.019621,0.018822,
-53.5,-179.5,0.030593,0.028718,
-54.5,-179.5,0.027202,0.027622,
-55.5,-179.5,0.0038084,0.0048424,
-56.5,-179.5,-0.0050936,-0.0046763,
-57.5,-179.5,-0.0091657,-0.0088949,
-58.5,-179.5,-0.0057077,-0.0058288,
-59.5,-179.5,-0.0027881,-0.0031694,
-60.5,-179.5,-0.0028951,-0.0033404,
-61.5,-179.5,0.0039846,0.0032057,
-62.5,-179.5,0.026031,0.024118,
-63.5,-179.5,0.073458,0.068314,
-64.5,-179.5,0.11256,0.10558,
61.5,-178.5,-0.015381,0.017125,
60.5,-178.5,0.031024,0.049582,
59.5,-178.5,0.33638,0.31641,
58.5,-178.5,-0.016024,-0.02578,
57.5,-178.5,0.62176,0.58811,
56.5,-178.5,-0.016024,-0.012711,
55.5,-178.5,0.029814,0.033394,
54.5,-178.5,-0.016024,-0.021476,
53.5,-178.5,0.24,0.2239,
52.5,-178.5,0.033354,0.040003,
51.5,-178.5,0.063556,0.059285,
50.5,-178.5,0.17874,0.16425,
49.5,-178.5,0.12722,0.12092,
48.5,-178.5,0.15685,0.14994,
47.5,-178.5,0.051033,0.050267,
46.5,-178.5,0.054863,0.055756,
45.5,-178.5,0.042935,0.045844,
44.5,-178.5,0.035269,0.032946,
43.5,-178.5,0.014699,0.015745,
42.5,-178.5,0.0050719,0.0022506,
41.5,-178.5,-0.0040571,-0.0036655,
40.5,-178.5,-0.0036911,-0.0008149,
39.5,-178.5,-0.0028626,-0.0053671,
38.5,-178.5,0.0030163,0.00043956,
37.5,-178.5,0.0037757,-0.0000291,
36.5,-178.5,0.010514,0.0071617,
35.5,-178.5,0.019365,0.014652,
34.5,-178.5,0.026669,0.021655,
33.5,-178.5,0.049111,0.040581,
32.5,-178.5,0.049831,0.043707,
31.5,-178.5,0.036898,0.028576,
30.5,-178.5,0.030947,0.026421,
29.5,-178.5,0.012527,0.012484,
28.5,-178.5,0.0011263,0.0011763,
27.5,-178.5,-0.006998,-0.0069356,
26.5,-178.5,-0.011053,-0.010823,
25.5,-178.5,-0.013127,-0.012928,
24.5,-178.5,-0.014627,-0.01436,
23.5,-178.5,-0.015024,-0.014756,
22.5,-178.5,-0.015431,-0.015145,
21.5,-178.5,-0.015758,-0.015459,
20.5,-178.5,-0.015789,-0.015486,
19.5,-178.5,-0.015871,-0.015568,
18.5,-178.5,-0.015871,-0.01557,
17.5,-178.5,-0.015858,-0.01555,
16.5,-178.5,-0.015876,-0.015569,
15.5,-178.5,-0.01587,-0.015578,
14.5,-178.5,-0.01581,-0.015522,
13.5,-178.5,-0.015821,-0.015522,
12.5,-178.5,-0.015837,-0.015532,
11.5,-178.5,-0.015832,-0.015516,
10.5,-178.5,-0.015674,-0.015346,
9.5,-178.5,-0.014973,-0.014527,
8.5,-178.5,-0.011251,-0.010764,
7.5,-178.5,-0.011103,-0.01012,
6.5,-178.5,-0.0061416,-0.0052058,
5.5,-178.5,0.011098,0.012655,
4.5,-178.5,0.012494,0.013413,
3.5,-178.5,0.030761,0.030934,
2.5,-178.5,0.050846,0.048742,
1.5,-178.5,0.071583,0.072326,
0.5,-178.5,0.085688,0.0858,
-0.5,-178.5,0.060187,0.063774,
-1.5,-178.5,0.02692,0.028374,
-2.5,-178.5,0.020649,0.021177,
-3.5,-178.5,0.0040463,0.0049554,
-4.5,-178.5,-0.0058759,-0.0044315,
-5.5,-178.5,-0.0080321,-0.0072012,
-6.5,-178.5,-0.014267,-0.013256,
-7.5,-178.5,-0.014798,-0.014375,
-8.5,-178.5,-0.015533,-0.015222,
-9.5,-178.5,-0.0158,-0.015501,
-10.5,-178.5,-0.015774,-0.01548,
-11.5,-178.5,-0.015882,-0.015585,
-12.5,-178.5,-0.015873,-0.015578,
-13.5,-178.5,-0.015824,-0.015531,
-14.5,-178.5,-0.015841,-0.015535,
-15.5,-178.5,-0.015762,-0.015377,
-16.5,-178.5,-0.014999,-0.014616,
-17.5,-178.5,-0.0062223,-0.0062619,
-18.5,-178.5,0.010568,0.010739,
-19.5,-178.5,0.0000634,0.00027861,
-20.5,-178.5,0.00028523,0.00041852,
-21.5,-178.5,-0.0088365,-0.0083364,
-22.5,-178.5,-0.012604,-0.011852,
-23.5,-178.5,-0.014316,-0.0139,
-24.5,-178.5,-0.015122,-0.014793,
-25.5,-178.5,-0.015473,-0.015114,
-26.5,-178.5,-0.015568,-0.01523,
-27.5,-178.5,-0.01563,-0.015302,
-28.5,-178.5,-0.015613,-0.015305,
-29.5,-178.5,-0.015507,-0.015194,
-30.5,-178.5,-0.015178,-0.014907,
-31.5,-178.5,-0.015546,-0.01526,
-32.5,-178.5,-0.015621,-0.015359,
-33.5,-178.5,-0.015615,-0.015299,
-34.5,-178.5,-0.015285,-0.01495,
-35.5,-178.5,-0.01472,-0.014483,
-36.5,-178.5,-0.012483,-0.012479,
-37.5,-178.5,-0.0094578,-0.0096281,
-38.5,-178.5,-0.0041687,-0.0043448,
-39.5,-178.5,0.0012605,0.0020733,
-40.5,-178.5,0.017881,0.021988,
-41.5,-178.5,0.080744,0.084098,
-42.5,-178.5,0.32712,0.32374,
-43.5,-178.5,0.43224,0.44343,
-44.5,-178.5,0.28053,0.30997,
-45.5,-178.5,0.12032,0.14305,
-46.5,-178.5,0.11947,0.13759,
-47.5,-178.5,0.088566,0.088701,
-48.5,-178.5,0.035151,0.029815,
-49.5,-178.5,0.011173,0.0098364,
-50.5,-178.5,0.010118,0.0098541,
-51.5,-178.5,0.017006,0.016905,
-52.5,-178.5,0.018671,0.01689,
-53.5,-178.5,0.044899,0.042735,
-54.5,-178.5,0.048467,0.049081,
-55.5,-178.5,0.00045203,0.0017932,
-56.5,-178.5,-0.0034604,-0.0030803,
-57.5,-178.5,-0.0069473,-0.0070454,
-58.5,-178.5,-0.0064111,-0.0066316,
-59.5,-178.5,-0.0037969,-0.0040482,
-60.5,-178.5,0.0025148,0.001809,
-61.5,-178.5,0.007375,0.0064249,
-62.5,-178.5,0.017212,0.01584,
-63.5,-178.5,0.061173,0.056962,
-64.5,-178.5,0.14579,0.1365,
61.5,-177.5,-0.016024,0.03895,
60.5,-177.5,-0.016015,0.0023473,
59.5,-177.5,-0.016024,-0.025195,
58.5,-177.5,0.1562,0.13426,
57.5,-177.5,0.3484,0.31779,
56.5,-177.5,0.69995,0.66126,
55.5,-177.5,0.059328,0.058503,
54.5,-177.5,-0.0090841,-0.00816,
53.5,-177.5,0.21485,0.20077,
52.5,-177.5,0.10402,0.10032,
51.5,-177.5,0.07732,0.06832,
50.5,-177.5,0.080306,0.078386,
49.5,-177.5,0.11972,0.1135,
48.5,-177.5,0.11119,0.10923,
47.5,-177.5,0.063366,0.062436,
46.5,-177.5,0.049199,0.052509,
45.5,-177.5,0.04691,0.047372,
44.5,-177.5,0.0369,0.035912,
43.5,-177.5,0.027434,0.027769,
42.5,-177.5,0.0067086,0.0069035,
41.5,-177.5,-0.0039581,-0.00056925,
40.5,-177.5,0.001075,-0.00052422,
39.5,-177.5,0.0058095,0.002425,
38.5,-177.5,0.0086122,0.0082907,
37.5,-177.5,0.013585,0.013065,
36.5,-177.5,0.014038,0.011405,
35.5,-177.5,0.02715,0.020394,
34.5,-177.5,0.034977,0.024805,
33.5,-177.5,0.050313,0.048701,
32.5,-177.5,0.050177,0.049501,
31.5,-177.5,0.045206,0.041687,
30.5,-177.5,0.035023,0.03239,
29.5,-177.5,0.014934,0.015351,
28.5,-177.5,0.0018383,0.0022721,
27.5,-177.5,-0.0059851,-0.0058955,
26.5,-177.5,-0.011585,-0.011384,
25.5,-177.5,-0.01293,-0.012742,
24.5,-177.5,-0.014278,-0.014032,
23.5,-177.5,-0.014742,-0.014486,
22.5,-177.5,-0.015307,-0.015015,
21.5,-177.5,-0.01564,-0.015338,
20.5,-177.5,-0.015743,-0.015444,
19.5,-177.5,-0.015871,-0.015568,
18.5,-177.5,-0.015857,-0.015545,
17.5,-177.5,-0.015855,-0.015544,
16.5,-177.5,-0.015854,-0.015551,
15.5,-177.5,-0.015876,-0.015576,
14.5,-177.5,-0.015817,-0.015528,
13.5,-177.5,-0.015821,-0.015517,
12.5,-177.5,-0.015863,-0.01554,
11.5,-177.5,-0.015809,-0.015486,
10.5,-177.5,-0.015731,-0.015386,
9.5,-177.5,-0.015144,-0.014601,
8.5,-177.5,-0.012266,-0.011414,
7.5,-177.5,-0.010402,-0.00967,
6.5,-177.5,-0.0043069,-0.0040372,
5.5,-177.5,0.0025014,0.0042753,
4.5,-177.5,0.0168,0.017636,
3.5,-177.5,0.039659,0.039902,
2.5,-177.5,0.057895,0.056442,
1.5,-177.5,0.081921,0.080931,
0.5,-177.5,0.08453,0.085612,
-0.5,-177.5,0.058115,0.061407,
-1.5,-177.5,0.035002,0.035723,
-2.5,-177.5,0.024521,0.025206,
-3.5,-177.5,0.0046729,0.0053404,
-4.5,-177.5,0.00040995,0.0010219,
-5.5,-177.5,-0.0084017,-0.0072627,
-6.5,-177.5,-0.013144,-0.012051,
-7.5,-177.5,-0.015205,-0.014249,
-8.5,-177.5,-0.015679,-0.015344,
-9.5,-177.5,-0.015837,-0.015525,
-10.5,-177.5,-0.015904,-0.015598,
-11.5,-177.5,-0.015885,-0.015596,
-12.5,-177.5,-0.01586,-0.015568,
-13.5,-177.5,-0.015857,-0.015547,
-14.5,-177.5,-0.015757,-0.015406,
-15.5,-177.5,-0.015845,-0.015467,
-16.5,-177.5,-0.015147,-0.014735,
-17.5,-177.5,-0.012008,-0.011555,
-18.5,-177.5,-0.0096481,-0.0092555,
-19.5,-177.5,-0.0085763,-0.0079836,
-20.5,-177.5,-0.0060409,-0.0054181,
-21.5,-177.5,-0.0087335,-0.0083289,
-22.5,-177.5,-0.011579,-0.011134,
-23.5,-177.5,-0.014043,-0.013566,
-24.5,-177.5,-0.015347,-0.014891,
-25.5,-177.5,-0.015421,-0.015055,
-26.5,-177.5,-0.01564,-0.015295,
-27.5,-177.5,-0.015645,-0.015302,
-28.5,-177.5,-0.01541,-0.015117,
-29.5,-177.5,-0.015468,-0.015167,
-30.5,-177.5,-0.015671,-0.015368,
-31.5,-177.5,-0.015785,-0.015497,
-32.5,-177.5,-0.015723,-0.015408,
-33.5,-177.5,-0.015649,-0.015325,
-34.5,-177.5,-0.015456,-0.015168,
-35.5,-177.5,-0.014839,-0.014588,
-36.5,-177.5,-0.01373,-0.013514,
-37.5,-177.5,-0.012597,-0.012481,
-38.5,-177.5,-0.0051442,-0.0052066,
-39.5,-177.5,-0.0035161,-0.0029504,
-40.5,-177.5,0.0025584,0.0047779,
-41.5,-177.5,0.022286,0.024522,
-42.5,-177.5,0.26981,0.27373,
-43.5,-177.5,1.0192,1.0153,
-44.5,-177.5,0.29351,0.32307,
-45.5,-177.5,0.17758,0.19032,
-46.5,-177.5,0.19515,0.20724,
-47.5,-177.5,0.10625,0.12019,
-48.5,-177.5,0.045181,0.044976,
-49.5,-177.5,0.051416,0.050239,
-50.5,-177.5,0.041696,0.040969,
-51.5,-177.5,0.024651,0.021363,
-52.5,-177.5,0.034263,0.030042,
-53.5,-177.5,0.061278,0.057649,
-54.5,-177.5,0.05062,0.048904,
-55.5,-177.5,-0.00163,-0.00092028,
-56.5,-177.5,-0.0063924,-0.0060834,
-57.5,-177.5,-0.005022,-0.0051036,
-58.5,-177.5,-0.0045212,-0.0046873,
-59.5,-177.5,-0.0041754,-0.0043204,
-60.5,-177.5,0.0015523,0.00091534,
-61.5,-177.5,0.0093138,0.0083094,
-62.5,-177.5,0.024574,0.022775,
-63.5,-177.5,0.043826,0.04049,
-64.5,-177.5,0.088945,0.082831,
61.5,-176.5,-0.016024,0.078278,
60.5,-176.5,-0.016024,-0.023478,
59.5,-176.5,-0.0019993,-0.011164,
58.5,-176.5,0.18202,0.15247,
57.5,-176.5,0.084947,0.069479,
56.5,-176.5,0.20453,0.19097,
55.5,-176.5,0.00058178,0.0019172,
54.5,-176.5,-0.0095208,-0.01232,
53.5,-176.5,0.12647,0.11845,
52.5,-176.5,0.072096,0.062461,
51.5,-176.5,0.10137,0.090127,
50.5,-176.5,0.095667,0.098729,
49.5,-176.5,0.081035,0.078177,
48.5,-176.5,0.07559,0.074522,
47.5,-176.5,0.080382,0.076667,
46.5,-176.5,0.059043,0.059375,
45.5,-176.5,0.045761,0.044349,
44.5,-176.5,0.037432,0.036906,
43.5,-176.5,0.021447,0.022879,
42.5,-176.5,0.011313,0.011282,
41.5,-176.5,0.0095647,0.0097148,
40.5,-176.5,0.013707,0.011897,
39.5,-176.5,0.0034793,-0.00019435,
38.5,-176.5,0.0062486,0.0035317,
37.5,-176.5,0.012034,0.010896,
36.5,-176.5,0.020317,0.013771,
35.5,-176.5,0.037769,0.034242,
34.5,-176.5,0.055048,0.02676,
33.5,-176.5,0.048058,0.044878,
32.5,-176.5,0.058844,0.059627,
31.5,-176.5,0.047029,0.046262,
30.5,-176.5,0.035498,0.033366,
29.5,-176.5,0.014323,0.014754,
28.5,-176.5,-0.00030743,0.00031138,
27.5,-176.5,-0.0057347,-0.0055407,
26.5,-176.5,-0.010149,-0.0099244,
25.5,-176.5,-0.012224,-0.012042,
24.5,-176.5,-0.014303,-0.014051,
23.5,-176.5,-0.014886,-0.014608,
22.5,-176.5,-0.015258,-0.014968,
21.5,-176.5,-0.015598,-0.0153,
20.5,-176.5,-0.015762,-0.015463,
19.5,-176.5,-0.015858,-0.015552,
18.5,-176.5,-0.015833,-0.015517,
17.5,-176.5,-0.01582,-0.015519,
16.5,-176.5,-0.015747,-0.015448,
15.5,-176.5,-0.015818,-0.015517,
14.5,-176.5,-0.015812,-0.015512,
13.5,-176.5,-0.015775,-0.015466,
12.5,-176.5,-0.015809,-0.015489,
11.5,-176.5,-0.015807,-0.015465,
10.5,-176.5,-0.015638,-0.015287,
9.5,-176.5,-0.014885,-0.014392,
8.5,-176.5,-0.013299,-0.012535,
7.5,-176.5,-0.010157,-0.0094071,
6.5,-176.5,-0.0015996,-0.0018185,
5.5,-176.5,0.00082291,0.0014907,
4.5,-176.5,0.014476,0.016916,
3.5,-176.5,0.032894,0.03685,
2.5,-176.5,0.054709,0.055171,
1.5,-176.5,0.081211,0.080341,
0.5,-176.5,0.079237,0.080112,
-0.5,-176.5,0.058858,0.060676,
-1.5,-176.5,0.0418,0.043002,
-2.5,-176.5,0.023651,0.024596,
-3.5,-176.5,0.0063797,0.0072099,
-4.5,-176.5,0.00029052,0.00091876,
-5.5,-176.5,-0.0059803,-0.0056008,
-6.5,-176.5,-0.012229,-0.011548,
-7.5,-176.5,-0.014754,-0.014327,
-8.5,-176.5,-0.015663,-0.015322,
-9.5,-176.5,-0.015744,-0.015408,
-10.5,-176.5,-0.01585,-0.01555,
-11.5,-176.5,-0.015878,-0.015581,
-12.5,-176.5,-0.015875,-0.015574,
-13.5,-176.5,-0.015804,-0.015496,
-14.5,-176.5,-0.015764,-0.015451,
-15.5,-176.5,-0.015776,-0.015444,
-16.5,-176.5,-0.015157,-0.014796,
-17.5,-176.5,-0.011065,-0.010666,
-18.5,-176.5,-0.0026422,-0.0026232,
-19.5,-176.5,-0.0025247,-0.0023982,
-20.5,-176.5,0.0036756,0.0038893,
-21.5,-176.5,-0.00363,-0.0035267,
-22.5,-176.5,-0.010039,-0.0098236,
-23.5,-176.5,-0.013099,-0.01283,
-24.5,-176.5,-0.014761,-0.014449,
-25.5,-176.5,-0.014856,-0.014551,
-26.5,-176.5,-0.015551,-0.015209,
-27.5,-176.5,-0.015657,-0.015326,
-28.5,-176.5,-0.015702,-0.015357,
-29.5,-176.5,-0.015647,-0.015336,
-30.5,-176.5,-0.015717,-0.015409,
-31.5,-176.5,-0.015832,-0.015542,
-32.5,-176.5,-0.015796,-0.0155,
-33.5,-176.5,-0.015734,-0.015415,
-34.5,-176.5,-0.01563,-0.015293,
-35.5,-176.5,-0.015243,-0.014896,
-36.5,-176.5,-0.015003,-0.014731,
-37.5,-176.5,-0.014012,-0.013803,
-38.5,-176.5,-0.0082577,-0.0086863,
-39.5,-176.5,-0.0050373,-0.0047046,
-40.5,-176.5,0.0027298,0.0042616,
-41.5,-176.5,0.014468,0.01713,
-42.5,-176.5,0.24137,0.24507,
-43.5,-176.5,2.9818,2.9398,
-44.5,-176.5,1.0262,1.0404,
-45.5,-176.5,0.2795,0.27753,
-46.5,-176.5,0.24241,0.23249,
-47.5,-176.5,0.08018,0.096712,
-48.5,-176.5,0.033509,0.031233,
-49.5,-176.5,0.067479,0.070087,
-50.5,-176.5,0.087409,0.09395,
-51.5,-176.5,0.040355,0.037275,
-52.5,-176.5,0.060295,0.056295,
-53.5,-176.5,0.053058,0.049802,
-54.5,-176.5,0.027079,0.02561,
-55.5,-176.5,-0.0010147,-0.0012374,
-56.5,-176.5,-0.0047603,-0.0046377,
-57.5,-176.5,-0.0061001,-0.0058073,
-58.5,-176.5,-0.0039685,-0.0040344,
-59.5,-176.5,-0.0020136,-0.0022545,
-60.5,-176.5,-0.0029025,-0.0033105,
-61.5,-176.5,0.015564,0.014206,
-62.5,-176.5,0.024474,0.022619,
-63.5,-176.5,0.057331,0.053295,
-64.5,-176.5,0.067025,0.062415,
61.5,-175.5,-0.016024,0.018087,
60.5,-175.5,0.27774,0.25283,
59.5,-175.5,0.02205,0.013362,
58.5,-175.5,0.080361,0.049371,
57.5,-175.5,-0.0098682,-0.018844,
56.5,-175.5,0.33102,0.30707,
55.5,-175.5,0.0084888,0.0068347,
54.5,-175.5,-0.0068071,-0.0077245,
53.5,-175.5,0.12648,0.11857,
52.5,-175.5,0.055935,0.049443,
51.5,-175.5,0.087266,0.084041,
50.5,-175.5,0.063516,0.071618,
49.5,-175.5,0.072957,0.072791,
48.5,-175.5,0.069587,0.067297,
47.5,-175.5,0.069679,0.066297,
46.5,-175.5,0.062536,0.062358,
45.5,-175.5,0.051974,0.05237,
44.5,-175.5,0.038361,0.040294,
43.5,-175.5,0.019367,0.021379,
42.5,-175.5,0.013681,0.013431,
41.5,-175.5,0.013791,0.013439,
40.5,-175.5,0.0071078,0.0065708,
39.5,-175.5,0.0087018,0.0059965,
38.5,-175.5,0.0148,0.01352,
37.5,-175.5,0.0066875,0.0088804,
36.5,-175.5,0.02781,0.023751,
35.5,-175.5,0.041132,0.036058,
34.5,-175.5,0.056719,0.027014,
33.5,-175.5,0.04181,0.033879,
32.5,-175.5,0.054696,0.048735,
31.5,-175.5,0.045808,0.04043,
30.5,-175.5,0.026631,0.025482,
29.5,-175.5,0.0025368,0.0034747,
28.5,-175.5,0.00016232,0.00087631,
27.5,-175.5,-0.0047346,-0.0046517,
26.5,-175.5,-0.0089526,-0.0088606,
25.5,-175.5,-0.012635,-0.012426,
24.5,-175.5,-0.013842,-0.013602,
23.5,-175.5,-0.014912,-0.014626,
22.5,-175.5,-0.015323,-0.015032,
21.5,-175.5,-0.015552,-0.015262,
20.5,-175.5,-0.015782,-0.015481,
19.5,-175.5,-0.015793,-0.01549,
18.5,-175.5,-0.015788,-0.015473,
17.5,-175.5,-0.015788,-0.015486,
16.5,-175.5,-0.015703,-0.015406,
15.5,-175.5,-0.015802,-0.015494,
14.5,-175.5,-0.015796,-0.015494,
13.5,-175.5,-0.015754,-0.015447,
12.5,-175.5,-0.015767,-0.015433,
11.5,-175.5,-0.015738,-0.015395,
10.5,-175.5,-0.015413,-0.01508,
9.5,-175.5,-0.014466,-0.014257,
8.5,-175.5,-0.013712,-0.013402,
7.5,-175.5,-0.010924,-0.0098304,
6.5,-175.5,-0.0022076,-0.0014119,
5.5,-175.5,0.0054893,0.0066102,
4.5,-175.5,0.019515,0.023744,
3.5,-175.5,0.042579,0.045567,
2.5,-175.5,0.048497,0.050018,
1.5,-175.5,0.060833,0.061492,
0.5,-175.5,0.090663,0.093393,
-0.5,-175.5,0.071509,0.0742,
-1.5,-175.5,0.045353,0.046623,
-2.5,-175.5,0.029081,0.029831,
-3.5,-175.5,0.016205,0.016831,
-4.5,-175.5,0.0028306,0.003354,
-5.5,-175.5,-0.003851,-0.0036147,
-6.5,-175.5,-0.011068,-0.010442,
-7.5,-175.5,-0.014862,-0.014486,
-8.5,-175.5,-0.015402,-0.015081,
-9.5,-175.5,-0.015649,-0.01536,
-10.5,-175.5,-0.015889,-0.015597,
-11.5,-175.5,-0.015888,-0.015597,
-12.5,-175.5,-0.015791,-0.015491,
-13.5,-175.5,-0.015771,-0.015457,
-14.5,-175.5,-0.015798,-0.015479,
-15.5,-175.5,-0.015672,-0.01535,
-16.5,-175.5,-0.015305,-0.015007,
-17.5,-175.5,-0.012991,-0.012665,
-18.5,-175.5,-0.0053469,-0.0050851,
-19.5,-175.5,0.01383,0.01321,
-20.5,-175.5,0.0087353,0.0085491,
-21.5,-175.5,0.0057834,0.0054262,
-22.5,-175.5,-0.0092042,-0.0089788,
-23.5,-175.5,-0.014177,-0.01387,
-24.5,-175.5,-0.014896,-0.014627,
-25.5,-175.5,-0.015527,-0.015187,
-26.5,-175.5,-0.0157,-0.015384,
-27.5,-175.5,-0.015666,-0.015361,
-28.5,-175.5,-0.015816,-0.0155,
-29.5,-175.5,-0.015772,-0.015421,
-30.5,-175.5,-0.015735,-0.015411,
-31.5,-175.5,-0.015824,-0.015526,
-32.5,-175.5,-0.01578,-0.015483,
-33.5,-175.5,-0.015769,-0.015484,
-34.5,-175.5,-0.015809,-0.015497,
-35.5,-175.5,-0.015676,-0.015325,
-36.5,-175.5,-0.015301,-0.014979,
-37.5,-175.5,-0.014478,-0.014216,
-38.5,-175.5,-0.012243,-0.012201,
-39.5,-175.5,-0.0057313,-0.0053476,
-40.5,-175.5,0.0038027,0.0051051,
-41.5,-175.5,0.045389,0.050057,
-42.5,-175.5,0.23792,0.23034,
-43.5,-175.5,1.2398,1.2143,
-44.5,-175.5,0.99491,0.95865,
-45.5,-175.5,0.39689,0.39559,
-46.5,-175.5,0.31641,0.31305,
-47.5,-175.5,0.23211,0.24144,
-48.5,-175.5,0.14143,0.14834,
-49.5,-175.5,0.071936,0.062968,
-50.5,-175.5,0.046684,0.047023,
-51.5,-175.5,0.045494,0.045161,
-52.5,-175.5,0.057959,0.059455,
-53.5,-175.5,0.051042,0.045489,
-54.5,-175.5,0.017533,0.016201,
-55.5,-175.5,0.00090778,0.00077765,
-56.5,-175.5,-0.0049895,-0.0049585,
-57.5,-175.5,-0.0076737,-0.0073619,
-58.5,-175.5,-0.0069656,-0.0069153,
-59.5,-175.5,-0.0018287,-0.0022436,
-60.5,-175.5,-0.0000919,-0.00061654,
-61.5,-175.5,0.012643,0.011545,
-62.5,-175.5,0.031608,0.029267,
-63.5,-175.5,0.067351,0.062808,
-64.5,-175.5,0.12578,0.11803,
60.5,-174.5,-0.016024,-0.007727,
59.5,-174.5,-0.016024,-0.016048,
